,title,contents
6499,"[사진]설리,'모두의 시선을 사로잡은 패션'",배우 설리가 16일 오후 서울 강남구 압구정동 갤러리아 명품관 EAST 광장에서 진행된 부쉐론의 포토콜 행사에 참석해 포토타임을 갖고 있다. / youngrae@osen.co.kr
6500,"강다니엘, 제주도 패션 화제 '선글라스 죽이지예~'","특히 강다니엘은 대세 아이돌답게 스트라이프 패션의 셔츠, 블랙 팬츠 그리고 블랙 선글라스를 착용해 제주도에서도 눈에띄는 훈훈한 남친룩을 완성해 눈길을 끌었다. 한편 강다니엘이 출연한 MBC ‘이불밖은..."
6501,[포토]'패션에 자유를 얹다',25일 서울 중구 서울로7017에서 열린 ‘서울 365-서울로 패션쇼’에서 모델들이 퍼레이드를 하고있다. 서울 365 패션쇼는 ‘서울을 365일 언제 어디서나 런웨이로’란 목표로 2016년부터 서울 대표 명소에서 진행됐으며...
6502,"토니안, 청청패션으로 멋스럽게",가수 토니안이 ‘정글의 법칙 in 사바’ 촬영차 10일 오전 인천국제공항을 통해 네덜란드로 출국하고 있다. 2018.5.10./뉴스1 rnjs337@news1.kr ▶ [뉴스1] 채널설정하기 ▶ 제보하기 ▶ ‘6·13지방선거’...
6503,[포토엔HD] 방탄소년단 제이홉 ‘귀여운 꾸러기 패션’,[ 방탄소년단이 빌보드 뮤직 어워드 참석차 5월 14일 오후 인천국제공항을 통해 공항패션을 선보이며 LA로 출국했다. 이날 방탄소년단 제이홉이 출국장으로 향하고 있다. 뉴스엔
6504,"CJ오쇼핑, 12일 VW베라왕 여행지 패션 아이템 총출동","[ CJ오쇼핑은 자체 패션 브랜드 ‘VW베라왕’에서 여름 여행용 패션 아이템을 선보인다고 9일 밝혔다. 이달 12일 오전 10시20분부터 편성된 VW베라왕 방송에선 여행지에 꼭 가져가야 할 옷, 신발, 가방, 선글라스 등의..."
6505,"트와이스(TWICE) 쯔위, '은근슬쩍 네일아트 자랑' (공항패션)",트와이스(TWICE) 멤버 쯔위가 공항패션을 선보이며 도쿄 하네다로 출국하고 있다. /지수진기자 sestar@sedaily.com [서울경제 바로가기]구글 직쏘 CEO가 한국에! 서울포럼 '무료참가' 하기 [바로가기▶]이제 주식시세도...
6506,"패션 레그웨어 전문 브랜드 싹스탑, 코스트 코 입점",패키지.패션 레그웨어 전문 브랜드 싹스탑(제우인터네셔날 : 대표김현우)이 오는5월 10일 전국 코스트 코 매장에 입점한다. 이미 대형마트 50여개점에 입점 되어 있는 싹스탑은 코스트 코에 입점 결정으로 패션잡화 중...
6507,"크리스탈, '예쁜 입꼬리' (공항패션)",배우 겸 가수 크리스탈이 공항패션을 선보이며 대만으로 출국하고 있다. /지수진기자 sestar@sedaily.com [서울경제 바로가기]구글 직쏘 CEO가 한국에! 서울포럼 '무료참가' 하기 [바로가기▶]이제 주식시세도...
6508,"오정세, '나날이 난감해지는 패션' (버닝 VIP시사회)",[서울경제] 배우 오정세가 14일 오후 서울 용산구 CGV용산아이파크몰에서 열린 영화 ‘버닝’ VIP시사회에 참석해 포즈를 취하고 있다. /서경스타 지수진기자 sestar@sedaily.com [서울경제 바로가기]6·13 지방선거...
6509,"""패션쇼 왔어요"" 마이클 블룸버그",【뉴욕AP/뉴시스】 마이클 블룸버그 전 뉴욕 시장(왼쪽)이 뉴욕주 금융 감독관을 역임한 연인 다이애나 테일러와 7일 뉴욕 메트로폴리탄 미술관에서 열린 '천체 : 패션과 가톨릭의 상상' 전람회 개막 축하연에...
6510,"크리스탈, '단아한 미모' (공항패션)",배우 겸 가수 크리스탈이 공항패션을 선보이며 대만으로 출국하고 있다. /지수진기자 sestar@sedaily.com [서울경제 바로가기]구글 직쏘 CEO가 한국에! 서울포럼 '무료참가' 하기 [바로가기▶]이제 주식시세도...
6511,"""패션쇼 왔어요"" 마이클 블룸버그",【뉴욕AP/뉴시스】 마이클 블룸버그 전 뉴욕 시장(왼쪽)이 뉴욕주 금융 감독관을 역임한 연인 다이애나 테일러와 7일 뉴욕 메트로폴리탄 미술관에서 열린 '천체 : 패션과 가톨릭의 상상' 전람회 개막 축하연에...
6512,[포토] 이성경 '착시 시스루 패션',"배우 이성경이 17일 오후 서울 영등포구 타임스퀘어 아모리스홀에서 열린 tvN 월화드라마 '어바웃타임' 의 제작발표회에 참석해 포즈를 취하고 있다. ⓒ 세상을 보는 눈, 글로벌 미디어 세계일보"
6513,"빅스(VIXX) 혁, '귀엽게 혀 빼꼼' (공항패션)",빅스(VIXX) 멤버 혁이 공항패션을 선보이며 도쿄 하네다로 출국하고 있다. /지수진기자 sestar@sedaily.com [서울경제 바로가기]구글 직쏘 CEO가 한국에! 서울포럼 '무료참가' 하기 [바로가기▶]이제 주식시세도...
6514,"문소리, '우아한 올블랙 패션' (버닝 VIP시사회)",[서울경제] 배우 문소리가 14일 오후 서울 용산구 CGV용산아이파크몰에서 열린 영화 ‘버닝’ VIP시사회에 참석해 포즈를 취하고 있다. /서경스타 지수진기자 sestar@sedaily.com [서울경제 바로가기]6·13 지방선거...
6515,"트와이스(TWICE) 쯔위, '예쁘다 예뻐 진짜 예뻐요' (공항패션)",트와이스(TWICE) 멤버 쯔위가 공항패션을 선보이며 도쿄 하네다로 출국하고 있다. /지수진기자 sestar@sedaily.com [서울경제 바로가기]구글 직쏘 CEO가 한국에! 서울포럼 '무료참가' 하기 [바로가기▶]이제 주식시세도...
6516,"트와이스(TWICE) 사나, '사랑스럽게 예쁘게' (공항패션)",트와이스(TWICE) 멤버 사나가 공항패션을 선보이며 입국하고 있다. /지수진기자 sestar@sedaily.com [서울경제 바로가기]구글 직쏘 CEO가 한국에! 서울포럼 '무료참가' 하기 [바로가기▶]이제 주식시세도 서울경제에서...
6517,"오연서, '달콤한 향기' (공항패션)",배우 오연서가 공항패션을 선보이며 미국 로스앤젤레스로 출국하고 있다. /지수진기자 sestar@sedaily.com [서울경제 바로가기]구글 직쏘 CEO가 한국에! 서울포럼 '무료참가' 하기 [바로가기▶]이제 주식시세도...
6518,"[MD포토] 설리, '바람에 드러난 노출 패션'",[ 가수 겸 배우 16일 오후 서울 압구정동 갤러리아백화점 EAST관 광장에서 진행된 '부쉐론 포토콜 행사'에 참석하고 있다. (사진  ) - ⓒ마이데일리(www.mydaily.co.kr). 무단전재&재배포 금지 -
6519,[bnt포토] 아시아모델페스티벌조직위 MOU 체결식 '인도 푸네패션페스티벌',"한국모델협회 양의식 회장과 인도 푸네패션페스티벌 badal saboo 대표가 체결서를 들고 포토타임을... 이날 MOU 체결식에는 아시아모델페스티벌조직위원회 양의식 회장, 차이나패션위크 장경휘 주석..."
6520,"트와이스(TWICE) 나연, '오늘 미모는 공개불가!' (공항패션)",트와이스(TWICE) 멤버 나연이 공항패션을 선보이며 도쿄 하네다로 출국하고 있다. /지수진기자 sestar@sedaily.com [서울경제 바로가기]구글 직쏘 CEO가 한국에! 서울포럼 '무료참가' 하기 [바로가기▶]이제 주식시세도...
6521,"트와이스(TWICE) 사나, '사랑스럽게 예쁘게' (공항패션)",트와이스(TWICE) 멤버 사나가 공항패션을 선보이며 입국하고 있다. /지수진기자 sestar@sedaily.com [서울경제 바로가기]구글 직쏘 CEO가 한국에! 서울포럼 '무료참가' 하기 [바로가기▶]이제 주식시세도 서울경제에서...
6522,"오연서, '달콤한 향기' (공항패션)",배우 오연서가 공항패션을 선보이며 미국 로스앤젤레스로 출국하고 있다. /지수진기자 sestar@sedaily.com [서울경제 바로가기]구글 직쏘 CEO가 한국에! 서울포럼 '무료참가' 하기 [바로가기▶]이제 주식시세도...
6523,"[MD포토] 설리, '바람에 드러난 노출 패션'",[ 가수 겸 배우 16일 오후 서울 압구정동 갤러리아백화점 EAST관 광장에서 진행된 '부쉐론 포토콜 행사'에 참석하고 있다. (사진  ) - ⓒ마이데일리(www.mydaily.co.kr). 무단전재&재배포 금지 -
6524,[bnt포토] 아시아모델페스티벌조직위 MOU 체결식 '인도 푸네패션페스티벌',"한국모델협회 양의식 회장과 인도 푸네패션페스티벌 badal saboo 대표가 체결서를 들고 포토타임을... 이날 MOU 체결식에는 아시아모델페스티벌조직위원회 양의식 회장, 차이나패션위크 장경휘 주석..."
6525,"11번가, 美 아마존 패션몰 '샵밥' 품었다",SK플래닛(대표 이인찬) 11번가는 미국 아마존의 자회사인 글로벌 여성 패션몰 '샵밥'이 입점한다고 27일 밝혔다. 아마존은 지난 2006년 패션 사업 활성화를 위해 샵밥을 인수했다. 11번가는 샵밥이 보유한 1000여개 브랜드...
6526,"[MD포토] 설리, '헉소리 나는 노출패션'",[ 가수 겸 배우 설리가 16일 오후 서울 압구정동 갤러리아백화점 EAST관 광장에서 진행된 '부쉐론 포토콜 행사'에 참석하고 있다. (사진  ) - ⓒ마이데일리(www.mydaily.co.kr). 무단전재&재배포 금지 -
6527,"청하, 청량감 넘치는 여름 패션 [화보]",[엑스포츠뉴스 오수정 기자] 가수 청하가 화보를 통해 다양한 매력을 뽐냈다.   8일 한 스트릿 캐주얼 브랜드 측은 청하만의 섹시함과 발랄함 두 가지 반전 매력을 담은 2018 여름 화보를 공개했다. 청하는 화보...
6528,[2018여름 핫트렌드] 비치룩으로 나는야 ‘패션리더’,올 여름을 강타할 패션·뷰티 트렌디룩은 무엇일까. 기본 키워드는 ‘냉감소재’와 ‘시원한 디자인’... <머니S>가 2018 여름시즌을 관통할 패션·뷰티트렌드와 눈여겨볼 만한 관련 제품을 모아봤다. <편집자주> 기상청은...
6529,"이준기, '여유로운 손인사' (공항패션)",배우 이준기가 공항패션을 선보이며 도쿄 하네다로 출국하고 있다. /지수진기자 sestar@sedaily.com [서울경제 바로가기]구글 직쏘 CEO가 한국에! 서울포럼 '무료참가' 하기 [바로가기▶]이제 주식시세도...
6530,"트와이스(TWICE) 사나, '예쁜 미소에 심쿵!' (공항패션)",트와이스(TWICE) 멤버 사나가 공항패션을 선보이며 입국하고 있다. /지수진기자 sestar@sedaily.com [서울경제 바로가기]구글 직쏘 CEO가 한국에! 서울포럼 '무료참가' 하기 [바로가기▶]이제 주식시세도 서울경제에서...
6531,"[MD포토] 설리, '바람에 드러난 노출 패션'",[ 가수 겸 배우 16일 오후 서울 압구정동 갤러리아백화점 EAST관 광장에서 진행된 '부쉐론 포토콜 행사'에 참석하고 있다. (사진  ) - ⓒ마이데일리(www.mydaily.co.kr). 무단전재&재배포 금지 -
6532,[bnt포토] 아시아모델페스티벌조직위 MOU 체결식 '인도 푸네패션페스티벌',"한국모델협회 양의식 회장과 인도 푸네패션페스티벌 badal saboo 대표가 체결서를 들고 포토타임을... 이날 MOU 체결식에는 아시아모델페스티벌조직위원회 양의식 회장, 차이나패션위크 장경휘 주석..."
6533,"11번가, 美 아마존 패션몰 '샵밥' 품었다",SK플래닛(대표 이인찬) 11번가는 미국 아마존의 자회사인 글로벌 여성 패션몰 '샵밥'이 입점한다고 27일 밝혔다. 아마존은 지난 2006년 패션 사업 활성화를 위해 샵밥을 인수했다. 11번가는 샵밥이 보유한 1000여개 브랜드...
6534,"[MD포토] 설리, '헉소리 나는 노출패션'",[ 가수 겸 배우 설리가 16일 오후 서울 압구정동 갤러리아백화점 EAST관 광장에서 진행된 '부쉐론 포토콜 행사'에 참석하고 있다. (사진  ) - ⓒ마이데일리(www.mydaily.co.kr). 무단전재&재배포 금지 -
6535,"청하, 청량감 넘치는 여름 패션 [화보]",[엑스포츠뉴스 오수정 기자] 가수 청하가 화보를 통해 다양한 매력을 뽐냈다.   8일 한 스트릿 캐주얼 브랜드 측은 청하만의 섹시함과 발랄함 두 가지 반전 매력을 담은 2018 여름 화보를 공개했다. 청하는 화보...
6536,[2018여름 핫트렌드] 비치룩으로 나는야 ‘패션리더’,올 여름을 강타할 패션·뷰티 트렌디룩은 무엇일까. 기본 키워드는 ‘냉감소재’와 ‘시원한 디자인’... <머니S>가 2018 여름시즌을 관통할 패션·뷰티트렌드와 눈여겨볼 만한 관련 제품을 모아봤다. <편집자주> 기상청은...
6537,"이준기, '여유로운 손인사' (공항패션)",배우 이준기가 공항패션을 선보이며 도쿄 하네다로 출국하고 있다. /지수진기자 sestar@sedaily.com [서울경제 바로가기]구글 직쏘 CEO가 한국에! 서울포럼 '무료참가' 하기 [바로가기▶]이제 주식시세도...
6538,[포토엔HD] 프레데릭 벨 ‘화려한 원색패션’,"[ 제 71회 칸 국제영화제(Cannes Film Festival, 2018/이하 칸 영화제) '쏘리 엔젤' 레드카펫이 5월 10일 오후(이하 현지시간) 프랑스 칸 팔레 데 페스티발에서 진행됐다. 이날 프레데릭 벨이 참석했다. 5월 8일부터 19일까지..."
6539,"트와이스(TWICE) 나연, '마스크 속 숨겨진 뽀얀피부' (공항패션)",트와이스(TWICE) 멤버 나연이 공항패션을 선보이며 도쿄 하네다로 출국하고 있다. /지수진기자 sestar@sedaily.com [서울경제 바로가기]구글 직쏘 CEO가 한국에! 서울포럼 '무료참가' 하기 [바로가기▶]이제 주식시세도...
6540,"트와이스(TWICE) 나연, '마스크 속 숨겨진 뽀얀피부' (공항패션)",트와이스(TWICE) 멤버 나연이 공항패션을 선보이며 도쿄 하네다로 출국하고 있다. /지수진기자 sestar@sedaily.com [서울경제 바로가기]구글 직쏘 CEO가 한국에! 서울포럼 '무료참가' 하기 [바로가기▶]이제 주식시세도...
6541,"[사진]BTS RM,'패션 어때요?'",그룹 방탄소년단이 '2018 빌보드 뮤직 어워드' 참석 차 14일 오후 인천국제공항을 통해 미국 로스앤젤레스로 출국했다. 방탄소년단 RM이 출국장을 향하고 있다. / eastsea@osen.co.kr
6542,"이제훈, '아무나 소화 못하는 올 화이트 패션'","이제훈 /사진조은정 기자 [서울경제] 10일 오후 서울 강남구 K 뮤지엄에서 열린 시계 및 주얼리 브랜드 피아제 포토콜 행사에 배우 김선아, 한채영, 천우희, 제시카, 에프엑스 크리스탈, 이제훈, 서강준, 아이콘(iKON)..."
6543,"이제훈, '하얀 피부에 순백의 패션'","[서울경제] 10일 오후 서울 강남구 K 뮤지엄에서 열린 시계 및 주얼리 브랜드 피아제 포토콜 행사에 배우 김선아, 한채영, 천우희, 제시카, 에프엑스 크리스탈, 이제훈, 서강준, 아이콘(iKON) 바비, 발레리나 김주원..."
6544,‘원주문화재 야행’ 새롭게 다가오다…달빛 아래 패션쇼,특히 행사의 하이라이트인 강원감영 한복패션쇼에는 달빛 아래 아름다운 감영 후원에서 70명의 시민들이 행사에 직접 참여하면서 관중들의 감탄을 자아냈다.    600년의 역사가 살아 숨쉬고 있는 강원감영은 조선시대...
6545,[포토] 이송이 '화사 패션',"배우 이송이가 10일 오후 서울 골든듀 청담 플래그십 스토어에서 열린 포토콜 행사에 참석해 포즈를 취하고 있다. /2018.05.10/ [스포츠조선 바로가기] [스포츠조선 페이스북] - Copyrightsⓒ , 무단 전재 및 재배포..."
6546,"수지(SUZY), '반사판 필요없는 미모' (공항패션)",가수 겸 배우 수지가 공항패션을 선보이며 출국하고 있다. /지수진기자 sestar@sedaily.com [서울경제 바로가기]구글 직쏘 CEO가 한국에! 서울포럼 '무료참가' 하기 [바로가기▶]이제 주식시세도 서울경제에서 확인하세요...
6547,"동화약품, 패션브랜드 게스와 활명수 콜라보",부채표 활명수X게스 콜라보레이션 캡슐 컬렉션(동화약품 제공) 동화약품은 글로벌 패션브랜드 '게스(GUESS)... 패션회사와 제약회사 첫 협업 프로젝트다. 동화약품은 창립 116주년이었던 2013년 처음으로 콜라보레이션...
6548,"11번가, 아마존 여성 패션몰 ‘샵밥’ 입점",4월1일까지 전 상품 5% 할인 (지디넷코리아백봉삼 기자)SK플래닛(대표 이인찬) 11번가는 27일 아마존의 자회사인 글로벌 여성 패션몰 샵밥이 입점했다고 밝혔다. 2000년 오픈한 샵밥은 2006년 아마존이 패션사업 활성화를...
6549,"권익위, 패션산업硏 불법 임대 제재 권고",kr] 한국패션산업연구원이 대구시에 미리 신고해야 하는 절차를 어기고 임의로 사무실을 임대했다가 국민권익위원회의 제재 권고를 받은 것으로 드러났다. 국민권익위원회는 최근 한국패션산업연구원 간부 A씨가...
6550,"동화약품, 패션브랜드 게스와 활명수 콜라보",부채표 활명수X게스 콜라보레이션 캡슐 컬렉션(동화약품 제공) 동화약품은 글로벌 패션브랜드 '게스(GUESS)... 패션회사와 제약회사 첫 협업 프로젝트다. 동화약품은 창립 116주년이었던 2013년 처음으로 콜라보레이션...
6551,"수지(SUZY), '어쩌다 마주친 눈빛' (공항패션)",가수 겸 배우 수지가 공항패션을 선보이며 출국하고 있다. /지수진기자 sestar@sedaily.com [서울경제 바로가기]구글 직쏘 CEO가 한국에! 서울포럼 '무료참가' 하기 [바로가기▶]이제 주식시세도 서울경제에서 확인하세요...
6552,"11번가, 아마존 여성 패션몰 ‘샵밥’ 입점",4월1일까지 전 상품 5% 할인 (지디넷코리아백봉삼 기자)SK플래닛(대표 이인찬) 11번가는 27일 아마존의 자회사인 글로벌 여성 패션몰 샵밥이 입점했다고 밝혔다. 2000년 오픈한 샵밥은 2006년 아마존이 패션사업 활성화를...
6553,"권익위, 패션산업硏 불법 임대 제재 권고",kr] 한국패션산업연구원이 대구시에 미리 신고해야 하는 절차를 어기고 임의로 사무실을 임대했다가 국민권익위원회의 제재 권고를 받은 것으로 드러났다. 국민권익위원회는 최근 한국패션산업연구원 간부 A씨가...
6554,"안재현, '다녀올게요~' (공항패션)",배우 안재현이 공항패션을 선보이며 일본 하네다로 출국하고 있다. /지수진기자 sestar@sedaily.com [서울경제 바로가기]구글 직쏘 CEO가 한국에! 서울포럼 '무료참가' 하기 [바로가기▶]이제 주식시세도 서울경제에서...
6555,패션 핫 뉴스,"주소 서울시 강남구 압구정로 463  SUPERGA × ALEXA CHUNG 모델, 패션 디자이너, 방송인 등 다방면에 걸쳐... 주소 서울시 용산구 이태원로 154 1층 ADER ERROR × MAISON KITSUNE 패션 피플들의 전폭적 지지를 받는 아더..."
6556,"""럭셔리 여친룩"" 윤아 공항패션 ’극강 미모 발산’",[스포츠조선 이유나 기자] 그룹 소녀시대 윤아가 봄처럼 화사한 공항패션을 선보여 눈길을 끈다. 윤아는 프라다 크루즈 19 패션쇼(Prada Cruise19 Fashion Show in New York) 참석을 위해 뉴욕으로 출국했다. 이날 윤아는...
6557,"""패션센스+각선미""…황승언, 숨막히는 자태","황승언 인스타그램 [헤럴드POP심언경기자] 황승언이 센스있는 옷차림과 각선미를 동시에 자랑했다. 황승언은 15일 자신의 인스타그램을 통해 ""마이매드뷰티다이어리 촬영중에 찰떡 청치마를 찾았당""이라는 글과..."
6558,"조현아, 패션매거진 화보 공개 ""멤버들 소중함 느꼈다""",[스포츠서울 이지석기자] 실력파 싱어송라이터로 사랑받고 있는 조현아가 지난 18일 신곡 ‘그대 떠난 뒤’가 발매에 이어 오늘 19일 패션 매거진 <쎄씨>의 5월호 화보를 공개했다. 공개된 화보에는 단발로 변신한...
6559,"빽다방, 여름 시즌 음료 '패션후르츠' 스무디 2종 출시",빽다방이 여름 시즌을 앞두고 열대과일인 '패션후르츠'를 활용한 스무디 2종을 30일 선보였다. '패션후르츠' 스무디 2종은 열대과일의 달콤함과 시원함을 첫 입에 느낄 수 있는 음료들로 패션후르츠 본연의 맛을 느낄 수...
6560,"""패션센스+각선미""…황승언, 숨막히는 자태","황승언 인스타그램 [헤럴드POP심언경기자] 황승언이 센스있는 옷차림과 각선미를 동시에 자랑했다. 황승언은 15일 자신의 인스타그램을 통해 ""마이매드뷰티다이어리 촬영중에 찰떡 청치마를 찾았당""이라는 글과..."
6561,"조현아, 패션매거진 화보 공개 ""멤버들 소중함 느꼈다""",[스포츠서울 이지석기자] 실력파 싱어송라이터로 사랑받고 있는 조현아가 지난 18일 신곡 ‘그대 떠난 뒤’가 발매에 이어 오늘 19일 패션 매거진 <쎄씨>의 5월호 화보를 공개했다. 공개된 화보에는 단발로 변신한...
6562,"빽다방, 여름 시즌 음료 '패션후르츠' 스무디 2종 출시",빽다방이 여름 시즌을 앞두고 열대과일인 '패션후르츠'를 활용한 스무디 2종을 30일 선보였다. '패션후르츠' 스무디 2종은 열대과일의 달콤함과 시원함을 첫 입에 느낄 수 있는 음료들로 패션후르츠 본연의 맛을 느낄 수...
6563,"제품 전면에 브랜드 로고 노출, 올 여름패션 트렌드는 '빅로고'",중간부분에 큰 로고를 반영한 케이스위스 성인용 티셔츠 로고리스(Logoless) 트렌드에 따라 그동안 '촌스럽다'는 평가를 받아오던 로고 표기 패션이 올 여름 패션의 새로운 트렌드로 각광받고 있다. 큼지막한 로고를...
6564,"[엑's HD 포토] 설리 '과감한 패션, 당당한 워킹'",[엑스포츠뉴스 박지영 기자] 16일 오후 서울 압구정동 갤러리아백화점에서 열린 한 주얼리 브랜드의 팝업 스토어 오프닝 이벤트에 참석한 가수 겸 배우 설리가 포토타임을 갖고 있다. jypark@xportsnews.com...
6565,"안재현, '뱀파이어 미모' (공항패션)",배우 안재현이 공항패션을 선보이며 일본 하네다로 출국하고 있다. /지수진기자 sestar@sedaily.com [서울경제 바로가기]구글 직쏘 CEO가 한국에! 서울포럼 '무료참가' 하기 [바로가기▶]이제 주식시세도 서울경제에서...
6566,"'정희' 김호영, 흐린 날 해 대신 떴다 #투머치패션 #남미가슴 #면도기(종합)","흐린 날씨에 밝은 느낌을 내고자, 패션부터 신경쓴 그다웠다. 'MBC가 발굴해낸 예능보석'이라는 김호영의 별명에 걸맞게 시종일관 유쾌한 60분이었다. 한편 MBC FM4U '정오의 희망곡 김신영입니다'는 매일 오후 12시에..."
6567,"[★SNS] 신민아, 뷰티풀 실루엣! '패션행사장에서 내려다보며..'",신민아가 오랜만에 패션 행사장에 모습을 드러냈다. 배우 신민아는 14일 오후 서울 강남구 신사동 K현대미술관에서 열린 까르띠에 크리에이티브 팝업 부띠끄 행사에 참석했다. 이와 관련해 신민아는 다음 날인...
6568,"김소연, 매력적 민소매 패션",SBS 새 주말 특별기획 '시크릿 마더' 제작발표회. 사진김봉진 기자 view@hankooki.com [스포츠한국 김봉진 기자] 김소연이 11일 오후 서울 양천구 SBS에서 열린 SBS 새 주말 특별기획 '시크릿 마더' 제작발표회에...
6569,"복면가왕 강남제비 봉구 근황샷, ""운수좋은날"" 남다른 패션센스 눈길","특히 봉구는 남다른 패션센스로 보는 이들의 시선을 집중시켰다.  봉구 소식을 접한 네티즌들은 ""봉구님 멋쟁이시네요"", ""다치진않으셨나요 패션센스는 여전"", ""해맑은 해피 보기좋다"" 등 다양한 반응을 보였다.  한편..."
6570,"패셔니스타 정려원, 센스 넘치는 봄 패션 스타일링(화보)",[스포츠서울 이용수기자] 연예계 대표 패셔니스타 배우 정려원이 센스 넘치는 패션으로 눈길을 끌었다. 최근 패션 매거진 '엘르' 5월호 화보를 통해 정려원의 화보가 공개됐다. 이번 화보에서 정려원은 도트...
6571,"""힘내라 청춘""…부산 취업 면접 정장 서비스 패션쇼",부산시는 27일 오후 2시 부산시청 로비에서 취업 면접용 정장 무료 대여서비스를 소개하고 면접에 필요한 정보를 제공하기 위한 '청년 취업 면접 정장 패션쇼'를 한다. 취업면접 정장패션쇼 이번 패션쇼는 '힘내라 청춘...
6572,"[ET투자뉴스]코웰패션, ""비수기를 극복한 호…"" 매수(유지)-토러스투자증권","토러스투자증권에서 8일 코웰패션(033290)에 대해 ""비수기를 극복한 호실적""라며 투자의견을 '매수(유지)'로 제시하였고, 아울러 목표주가로는 8,000원을 내놓았다. 토러스투자증권 박재일 애널리스트가 동종목에..."
6573,"패션콘서트 프리뷰, 내 안의 진정한 나를 표현하는 패션콘서트 개최",패션콘서트 프리뷰 [서울와이어 정시환 기자] 셀럽아카데미는 강남 도산대로 테이블 원에서 26일 저녁 7시 프로에이징 시대에 '내 안의 진정한 나를 표현하는 패션콘서트'를 개최한다고 밝혔다. 프로에이징 시대를...
6574,"롯데닷컴, 첫 패션PB '로썸 스튜디오' 출시",[서울경제] 온라인종합쇼핑몰 롯데닷컴이 첫 자체 패션브랜드를 선보인다. 롯데닷컴은 미니멀 라이프스타일을 추구하는 패션 합리주의자들을 위해 가성비(가격 대비 성능)를 극대화한 패션 자체브랜드(PB)...
6575,"이승기, '상남자 된 국민 동생' (공항패션)","가수 겸 배우 이승기가 공항패션을 선보이며 타이페이로 출국하고 있다. /지수진기자 sestar@sedaily.com [서울경제 바로가기]이제 주식시세도 서울경제에서 확인하세요 [바로가기▶]블록체인의 모든 것, 서울경제..."
6576,"'아이 필 프리티'의 또다른 재미, 뉴요커들의 일상 패션 엿보기","[티브이데일리 뉴요커들의 센스 넘치는 패션이 영화에 담겼다. 영화 '아이 필 프리티'(감독 에비 콘)가 트렌디한 분위기가 느껴지는 극 중 패션 스틸 8종을 31일 공개했다. '아이 필 프리티'는 사고 이후, 자신이 엄청..."
6577,"[S포토] 정유진, '남다른 패션감각' (밥 잘 사주는 예쁜 누나 종방연)","정유진 ⓒ스타데일리뉴스 [스타데일리뉴스박병준 기자] 정유진이 19일 오후, 서울 마포구 상수동에 위치한 한 식당에서 열린 JTBC 금토드라마 '밥 잘 사주는 예쁜 누나' 종방연에 참석했다. '밥 잘 사주는 예쁜 누나..."
6578,"[MD화보] '한여름 패션이네'…배트걸, 핫팬츠에 드러난 각선미",넥센 배트걸 임채율이 18일 오후 서울 고척스카이돔에서 진행된 '2018 신한은행 MY CAR KBO리그' 넥센 히어로즈와 삼성 라이온즈의 경기에 등장했다. ▲ 배트걸 임채율 '몸매만큼 완벽한 미모'▲ 배트걸...
6579,"아이파크몰, 패션파크 리뉴얼 오픈","(사진현대아이파크몰) 용산 아이파크몰이 패션파크 5, 6층을 리뉴얼 오픈했다고 1일 밝혔다. 5층에 남성패션과 골프, 아웃도어, 6층에는 스포츠, 캐주얼 패션, 진(Jean) 등 총 100여개 브랜드가 들어섰다. 이번 패션파크..."
6580,"이승기, '제 선글라스 멋지죠?' (공항패션)","가수 겸 배우 이승기가 공항패션을 선보이며 타이페이로 출국하고 있다. /지수진기자 sestar@sedaily.com [서울경제 바로가기]이제 주식시세도 서울경제에서 확인하세요 [바로가기▶]블록체인의 모든 것, 서울경제..."
6581,"[MD화보] '한여름 패션이네'…배트걸, 핫팬츠에 드러난 각선미",넥센 배트걸 임채율이 18일 오후 서울 고척스카이돔에서 진행된 '2018 신한은행 MY CAR KBO리그' 넥센 히어로즈와 삼성 라이온즈의 경기에 등장했다. ▲ 배트걸 임채율 '몸매만큼 완벽한 미모'▲ 배트걸...
6582,"아이파크몰, 패션파크 리뉴얼 오픈","(사진현대아이파크몰) 용산 아이파크몰이 패션파크 5, 6층을 리뉴얼 오픈했다고 1일 밝혔다. 5층에 남성패션과 골프, 아웃도어, 6층에는 스포츠, 캐주얼 패션, 진(Jean) 등 총 100여개 브랜드가 들어섰다. 이번 패션파크..."
6583,설리 `패션이 좀 과감했나요?` [MK포토],[매경닷컴 MK스포츠(서울)천정환 기자] 가수 겸 배우 설리가 16일 오후 서울 강남구 청담동에서 열린 부쉐론 주얼리 전시 팝업 스토어 오프닝 이벤트에 참석해 포토타임을 갖고 있다. 이날 행사에는 김혜수...
6584,"신세계, 1분기 영업익 45％ 급증…면세·패션 깜짝 실적",유통업계의 전반적인 부진 속에서도 신세계가 면세점과 패션 사업부문의 선전으로 1분기 실적이 크게... 패션과 화장품 사업을 하는 신세계인터내셔날(SI)은 1분기 매출이 전년 동기 대비 11.8% 증가한 3천44억 원을...
6585,"B1A4 바로-신우, '신우 형 뒤를 쫄래쫄래' (공항패션)",B1A4(비원에이포) 멤버 바로와 신우가 공항패션을 선보이며 일본 나고야로 출국하고 있다. /지수진기자 sestar@sedaily.com [서울경제 바로가기]구글 직쏘 CEO가 한국에! 서울포럼 '무료참가' 하기 [바로가기▶]이제...
